,Unnamed: 0,barrio,geonames_id,latitud,longitud,precio_usd,superficie_m2,superficie_cubierta,precio_usd_m2,piso,habitaciones,expensas,properati_url,descripcion,titulo,imagen,frente,luminoso,geom_x,estacion_mas_cercanan_x,dist_estacion_mas_cercana_x,estacion_mas_cercanap_x,distiso500_100,distiso1000_100,isopuntosimp2000_200,punto_mas_cercanan,dist_punto_mas_cercana,punto_mas_cercanap,subtegoo_x,subtegoo_y,puntosgoo
548,35754,Recoleta,3429595.0,-34.5895459,-58.39736360000001,270000.0,110.0,108.0,2454.5454545454545,,3.0,,http://www.properati.com.ar/18f69_venta_departamento_recoleta_balcon_baulera_lavadero_toilette_lujoso_dependencias_subte-linea-d_franca-propiedades_eqx,"Apto crédito. Piso de 3 ambientes con dependencia del servicio, al frente. 1º piso. Superficie total de 110m², cubierta de 108m², y descubierta de 2m². 2 dormitorios, 2 baños (uno completo y un toilette). Balcón, cocina, comedor diario, living, palier privado, dependencia de servicio y lavadero. Baulera compartida. Pisos de parquet. Expensas $4.500 (mayo 2017). Antigüedad 50 años. Edificio de 10 pisos, 1 departamento por piso. Colectivos: 5, 10, 17, 26, 29, 37, 39, 59, 60, 67, 70, 75, 99, 100, 101, 102, 106, 108, 109, 111, 115, 124, 129, 132, 140, 150, 152.Venta sujeta a la obtención del COTI por parte del propietario.Las reservas se toman exclusivamente en la inmobiliaria con el matriculado - Matricula CPI 6099.",Uruguay 1100 Recoleta 3amb U$270.000 Apto Cred,https://thumbs4.properati.com/2/5I_fle62P0hkERnTCbcDBSSvQFQ=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/7641/629731/files/6367685.jpg,1,0,POINT (-58.39736360000001 -34.5895459),LAS HERAS,194.05355145568723,POINT (-58.39661845686523 -34.58790875401352),1,1,2,Plaza Gelly y Obes,422.02351649768843,POINT (-58.396749 -34.5857757),193.0,193.0,474.0
549,35795,Barrio Norte,3436109.0,-34.5945956912,-58.414270584099995,68500.0,25.0,25.0,2740.0,,,1200.0,http://www.properati.com.ar/18f9l_venta_departamento_barrio-norte_luminoso_subte-linea-d_ramer-asoc,CODIGO: 1772-delac3500 ubicado en: De la Carcova 3500 -  Publicado por: RAMER & ASOC. El precio es de USD 68500 null. VENTA 1 AMBIENTE LATERAL MUY LUMINOSO COCINA COMPLETA BAÑO CON MULTIFAZ BUEN ESTADO APTO PROFESIONAL . Publicado a través de Mapaprop,VENTA 1 AMBIENTE LATERAL MUY LUMINOSO COCINA COMPLETA BAÑO CON MULTIFAZ BUEN ESTADO APTO PROFESIONAL,https://thumbs4.properati.com/3/PsokyCRwIl4eqxARFFdcN_CHFmg=/trim/198x0/smart/filters:strip_icc()/images.mapapropapp.com/mapaprop-images/photos/1772/129669/1154726.jpg,0,1,POINT (-58.4142705841 -34.5945956912),BULNES,733.1751446188017,POINT (-58.41069625970212 -34.5886843671808),6,8,10,Plaza Gelly y Obes,1881.8100716762176,POINT (-58.396749 -34.5857757),839.0,839.0,2228.0
550,35799,Barrio Norte,3436109.0,-34.5973121,-58.396100600000004,125000.0,78.0,40.0,1602.5641025641025,,,,http://www.properati.com.ar/18f9q_venta_departamento_barrio-norte_baulera_lavadero_patio_luminoso_placard_subte-linea-d_subte-linea-h_estudio-baires-adriana-burgos,"CODIGO: 2850-EB-190 ubicado en: Ayacucho al 1000 -  Publicado por: ESTUDIO BAIRES - ADRIANA BURGOS. El precio es de USD 125000 null. Excelente Dto de 2 y ½ amb con 2 patios + baulera en inmejorable ubicaciòn, a 1 cuadara de Facultad de Medicina y ½ de Av Santa Fe.-  La unidad cuenta con Living de aprox 5x3 , cocina c/ lavadero incorporado 1,50 x 3, dormitorio de 3x3,20 c/placard, todos estos ambientes ventilan a un amplio patio de aprox 9 x 2,50 luego un hall de distribuciòn, un baño completo y ½ amb màs con salida a otro pequeño patio de aprox 2x2.- Tanto de la cocina como del living se accede a patio principal.- El baño y la cocina se encuentral renovados.- Muy luminoso y aireado.-Baulera en 2do subsuelo de 14 m2.- IMPERDIBLE . Publicado a través de Mapaprop",Dpto 2 amb y 1/2 + 2 patios excelente ubicaciòn!!!,https://thumbs4.properati.com/0/yTKkAeGIUxNnbsXz-T_a3K-Zjak=/trim/198x0/smart/filters:strip_icc()/images.mapapropapp.com/mapaprop-images/photos/2850/129674/1154792.jpg,0,1,POINT (-58.3961006 -34.5973121),FACULTAD DE MEDICINA,339.94815770228945,POINT (-58.39732652330078 -34.60020401059457),2,2,4,Plaza V. López y Planes,730.142982586028,POINT (-58.389425 -34.5937279),448.0,448.0,
551,36021,Recoleta,3429595.0,-34.5945156,-58.3969937,1250000.0,417.0,417.0,2997.601918465228,,12.0,,http://www.properati.com.ar/18fwd_venta_departamento_recoleta_suite_terraza_toilette_vestidor_luminoso_dependencias_impecable_subte-linea-d_subte-linea-h_villegas-real-estate-srl,"Impecable Edificio Francés son dos pisos comunicados por una magnifica Escalera de Roble antigua. El piso 4 consta de Recepción, Toilette, Gran Sala de Estar con Chimenea de Mármol Francesa. Gran Living y Importante Comedor separado por puertas corredizas. Ante cocina para guardado de vajilla. Zona de dormitorios con Importante Dormitorio en Suite con Vestidor y gran ventanal al pulmón de manzana, y otro Dormitorio con su baño. Hall intimo que da a la gran escalera y en el piso superior un Dormitorio en Suite y Dos Dormitorios en Semi Suite. Importante estar super luminoso. Gran cocina y espacioso Comedor Diario y dependencia de servicio.En elUltimo piso Escaleras de Mármol hacia la gran terraza.Estado impecable.La venta de este inmueble está sujeta a la tramitación del Código de Transferencia de Inmuebles (COTI), de conformidad con la normativa vigente (Res. AFIP 2371/08, 2439/08 y ccs.) por parte del propietario",Arenales 2100. Increíble Duplex Estilo Fránces.,https://thumbs4.properati.com/2/cT2NuwlhAorrBo4rl1e7HFoFodk=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/10991/591958/files/6360427.jpg,0,1,POINT (-58.3969937 -34.5945156),SANTA FE - CARLOS JAUREGUI,441.88332143869,POINT (-58.40177881639604 -34.59497246751454),4,4,4,Plaza V. López y Planes,699.8040872434733,POINT (-58.389425 -34.5937279),528.0,528.0,
552,36092,Recoleta,3429595.0,-34.590304100000004,-58.3851584,1600000.0,334.0,310.0,4790.419161676647,,8.0,,http://www.properati.com.ar/18g1g_venta_departamento_recoleta_balcon_lujoso_electrogeno_garage_impecable_subte-linea-h_llauro-propiedades_dn1,Espléndido piso en lo mejor de Av. Alvear. Gran categoría.Construcción Peña.Al frente con balcón aterrazado. Impecable.2 cocheras.Grupo electrógeno,Alvear entre Parera y Montevideo.,https://thumbs4.properati.com/8/3BUsmRZ_AhFBZkKepvG07TwLmTE=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/868/630576/files/6378806.jpg,1,0,POINT (-58.3851584 -34.5903041),SAN MARTIN,928.8679246915368,POINT (-58.37722259207284 -34.59550434378944),6,11,3,av. Callao y Av. Alvear,429.2277980190787,POINT (-58.388699 -34.5877748),1121.0,1121.0,
553,36094,Barrio Norte,3436109.0,-34.600449499999996,-58.39986460000001,99500.0,63.0,60.0,1579.3650793650793,,2.0,,http://www.properati.com.ar/18g1j_venta_departamento_barrio-norte_lavadero_patio_vestidor_subte-linea-d_subte-linea-b_subte-linea-h_bienvende-amelia-claro_ej0,"Ideal Estudiante, Facultad Medicina, Económicas , Odontologi Dpto, tipo loft, doble altura con dormitorio en entrepiso con vestidor SUP 20m2. Abajo living comedor o estar de 35m2 , baño y cocina completos, patio/lavadero pequeño.Excelente ubicación a metros de Av Córdoba , zona de facultades y vías de transporte Subte D y B . Metros del hospital de clínicas. Y a 400mt de Av Corrientes.Edificio década del 60. 3 pisos Depto ubicado en PB edificio sin ascensor ,ni encargado Expensas $ 1500Las medidas son aproximadas.Las expensas pueden variar.La empresa no se responsabiliza por dichos cambiosBIENVENDE AMELIA CLAROAv. Monroe 22374781-",DEPARTAMENTO EN VENTA-2 AMB-63 M2 TOTALES,https://thumbs4.properati.com/8/b3sz_usj1XQ9potTea8i0QVFbFo=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/8037/630580/files/6379687.jpg,0,0,POINT (-58.39986460000001 -34.6004495),FACULTAD DE MEDICINA,234.4046417093983,POINT (-58.39732652330078 -34.60020401059457),2,2,8,Plaza V. López y Planes,1213.7150616836868,POINT (-58.389425 -34.5937279),400.0,400.0,
554,36402,Recoleta,3429595.0,-34.5883284,-58.3899929,695000.0,189.0,189.0,3677.248677248677,,4.0,,http://www.properati.com.ar/18gqi_venta_departamento_recoleta_balcon_baulera_suite_hidromasaje_toilette_lujoso_dependencias_subte-linea-h_recoleta-real-estate,"Brillante propiedad ,prestigiosa ubicación en Recoleta . Excelente piso de mas 200m2 con palier privado, de 4 ambientes mas dependencia. Interesante living comedor espacioso con vista a la Avenida Quintana con balcón corrido, persianas eléctricas, toilette de recepción. Habitación en suite con hidromasaje. Balcón contrafrente , espaciosa cocina. baulera y espacio guarda coche en el edificio. seguridad las 24hs. El departamento se encuentra alquilado hasta febrero de 2018",BRILLANTE PROPIEDAD EN EL PULMÓN DE RECOLETA,https://thumbs4.properati.com/4/NiN2UyUBhNVUev7_9bfg1pLbU5Y=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/12334/630986/files/6383401.jpg,0,0,POINT (-58.3899929 -34.5883284),LAS HERAS,609.6300733104576,POINT (-58.39661845686523 -34.58790875401352),6,7,1,av. Callao y Av. Alvear,133.6516884470049,POINT (-58.388699 -34.5877748),871.0,871.0,
556,36704,Recoleta,3429595.0,-34.5946347,-58.412705700000004,168948.0,47.0,44.0,3594.638297872341,5.0,,,http://www.properati.com.ar/18hl1_venta_departamento_recoleta_sanchez-de-bustamante-1358_balcon_suite_piscina_toilette_vestidor_garage_estrenar_subte-linea-d_lepore-propiedades,"VENTA DEPARTAMENTO 2 AMBIENTES RECOLETAUnidad de 46.93 m2 a estrenar ubicada a 200 mtrs de Av. Cnel. Diaz. Consta de living-comedor, dormitorio en suite con vestidor espejado con interiores , balcón corrido, cocina completa a gas, baño completo y toilette. Posee pisos de porcellanato y la instalación preparada para split. Apto crédito y apto profesional. El edificio cuenta con piscina. Cochera fija cubierta optativa: USD 32000.LEPORE PROPIEDADES  LEPORE Propiedades S.A.CUIT : 33-60234274-9C.U.C.I.C.B.A. Matrícula Nº 931 (Sucursales Caballito - Palermo - Centro)AVISO LEGAL: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda.Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la AFIP (pedido de COTI) -  - LEPORE PROPIEDADES",DEPARTAMENTO EN VENTA,https://thumbs4.properati.com/5/ruGFWM24BCnMN4Wy69ocWEEBg20=/trim/198x0/smart/filters:strip_icc()/xintelweb.com/upload/LEP12079_2.jpg%3F1501533555,0,0,POINT (-58.4127057 -34.5946347),AGÜERO,630.949461687642,POINT (-58.40656380624967 -34.5920750047101),6,8,10,Plaza Gelly y Obes,1763.1683236859942,POINT (-58.396749 -34.5857757),804.0,804.0,2041.0
557,36705,Recoleta,3429595.0,-34.5946347,-58.412705700000004,158011.0,45.0,41.0,3511.3555555555554,4.0,,,http://www.properati.com.ar/18hl2_venta_departamento_recoleta_sanchez-de-bustamante-1358_balcon_suite_piscina_toilette_vestidor_garage_estrenar_subte-linea-d_lepore-propiedades,"VENTA DEPARTAMENTO 2 AMBIENTES RECOLETAUnidad de 44.51 m2 a estrenar ubicada a 200 mtrs de Av. Cnel. Diaz. Consta de living-comedor, dormitorio en suite con vestidor espejado con interiores , balcón corrido, cocina completa a gas, baño completo y toilette. Posee pisos de porcellanato y la instalación preparada para split. Apto crédito y apto profesional. El edificio cuenta con piscina. Cochera fija cubierta optativa: USD 32000.LEPORE PROPIEDADES  LEPORE Propiedades S.A.CUIT : 33-60234274-9C.U.C.I.C.B.A. Matrícula Nº 931 (Sucursales Caballito - Palermo - Centro)AVISO LEGAL: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda.Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la AFIP (pedido de COTI) -  - LEPORE PROPIEDADES",DEPARTAMENTO EN VENTA,https://thumbs4.properati.com/1/OsfjSfKqVdoOGmEHc4kHSXIXncE=/trim/198x0/smart/filters:strip_icc()/xintelweb.com/upload/LEP12082_2.jpg%3F1501533555,0,0,POINT (-58.4127057 -34.5946347),AGÜERO,630.949461687642,POINT (-58.40656380624967 -34.5920750047101),6,8,10,Plaza Gelly y Obes,1763.1683236859942,POINT (-58.396749 -34.5857757),804.0,804.0,2041.0
558,36706,Recoleta,3429595.0,-34.5946347,-58.412705700000004,124511.0,36.0,33.0,3458.638888888889,2.0,,,http://www.properati.com.ar/18hl3_venta_departamento_recoleta_sanchez-de-bustamante-1358_balcon_piscina_garage_placard_estrenar_subte-linea-d_lepore-propiedades,"VENTA DEPARTAMENTO 1 AMBIENTE RECOLETAUnidad de 36 m2 a estrenar ubicada a 200 mtrs de Av. Cnel. Diaz. Consta de un ambiente con placard con interiores espejado, balcón, cocina completa a gas y baño completo. Apto crédito y apto profesional. Posee pisos de porcellanato y la instalación preparada para split. El edificio cuenta con piscina. Cochera fija cubierta optativa: USD 32000.LEPORE PROPIEDADES  LEPORE Propiedades S.A.CUIT : 33-60234274-9C.U.C.I.C.B.A. Matrícula Nº 931 (Sucursales Caballito - Palermo - Centro)AVISO LEGAL: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda.Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la AFIP (pedido de COTI) -  - LEPORE PROPIEDADES",DEPARTAMENTO EN VENTA,https://thumbs4.properati.com/8/L-D4aQBE9tMpM6W2rKKnK0phHcs=/trim/198x0/smart/filters:strip_icc()/xintelweb.com/upload/LEP12083_2.jpg%3F1501533555,0,0,POINT (-58.4127057 -34.5946347),AGÜERO,630.949461687642,POINT (-58.40656380624967 -34.5920750047101),6,8,10,Plaza Gelly y Obes,1763.1683236859942,POINT (-58.396749 -34.5857757),804.0,804.0,2041.0
559,36945,Barrio Norte,3436109.0,-34.59733060000001,-58.4005689,95000.0,35.0,35.0,2714.285714285714,,1.0,,http://www.properati.com.ar/18hzp_venta_departamento_barrio-norte_jardin_luminoso_vista_subte-linea-d_subte-linea-h_otero-propiedades_f34,"Monoambiente con cocina kichinet, baño completo, luminoso, edificio atipico, ambiente con vista al jardín. Ambiente 6.50x5.50Baño 2x1.5Matriculado:Silvia Graciela OteroCPI 4342Tel. 47779440 // 47746645",Impecable monoambiente en venta en Barrio Norte,https://thumbs4.properati.com/0/WL7i_JEBMfq7McwF2ER-KnPvBxw=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/12257/632324/files/6395971.jpg,0,1,POINT (-58.4005689 -34.59733060000001),SANTA FE - CARLOS JAUREGUI,284.16726261398856,POINT (-58.40177881639604 -34.59497246751454),2,2,7,Plaza V. López y Planes,1097.6326442018303,POINT (-58.389425 -34.5937279),444.0,444.0,
560,36952,Recoleta,3429595.0,-34.5872469,-58.402972399999996,96000.0,23.0,23.0,4173.913043478261,,1.0,,http://www.properati.com.ar/18i08_venta_departamento_recoleta_luminoso_amoblado_subte-linea-d_subte-linea-h_bienvende-amelia-claro_e77,"Precioso monoambiente  luminoso con gran ventanal. Vista abierta al pasaje Bollini Ubicado en Recoleta.El departamento esta amoblado, con heladera con freezer, tv con mesa, spar y cama de 1 plaza .Baño completo con bañadera.ES APTO CREDITO!!!Se deja constancia que las medidas (tanto totales como parciales), superficies, m2 y proporciones indicadas en el presente son aproximadas y sujetas a verificación, variación y/o ajuste. Las expensas pueden sufrir variaciones.BIENVENDE AMELIA CLAROBIENVENDE AMELIA CLAROAv. Federico Lacroze 23554778-",MONOAMBIENTE  AL CONTRAFRENTE,https://thumbs4.properati.com/3/oqdGYKqOKwOiVYXLxrbUQkZuh3U=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/8037/632375/files/6396775.jpg,0,1,POINT (-58.4029724 -34.5872469),LAS HERAS,587.5406756144354,POINT (-58.39661845686523 -34.58790875401352),6,7,4,Plaza Gelly y Obes,593.8331290306006,POINT (-58.396749 -34.5857757),740.0,740.0,788.0
561,37117,Recoleta,3429595.0,-34.595678,-58.41446800000001,305000.0,67.0,64.0,4552.238805970149,,3.0,,http://www.properati.com.ar/18ie0_venta_departamento_recoleta_balcon_suite_gimnasio_parrilla_piscina_terraza_luminoso_vista_sauna_lujoso_garage_amenities_falco-propiedades_91b,"Torre de categoría en piso alto con balcón y vista al río!!! Excelente 3 ambientes en reconocida Torre con estilo y terminaciones de calidad, 5 años de antiguedad y Full amenities !!!3 amb, (actualmente 1 dormitorio ya que el 2ndo fue anexado al living comedor). Vista panorámica. Piso alto. 2 baños completos, uno en suite. Placards con interiores y puertas espejadas. Balcón y grandes ventanales en laterales lo que permite una excelente luminosidad natural y correntada de aire. Cocina completa y conexión para lavarropas, horno eléctrico y 4 hornallas de 1era línea.El estado es inmejorable. No cuenta con cochera, el edificio tiene cocheras a la venta y cocheras de cortesía para las visitas.Seguridad 24 hs.Torre full amenitites: Piscina climatizada y piscina para niños en la terraza con privilegiada vista. Sauna, Solarium. S.U.M en planta baja. Parrilla de uso común. Cancha de fútbol. Gimnasio. Área de relax y Spa-Ubicación de gran influencia, 1 y1/2 cuadra de Av. Cnel. Diaz. Fácil acceso y todos los medios de transporte cerca.",Gorriti 3500 y Mario Bravo - 3 ambientes,https://thumbs4.properati.com/6/3o22rPmlM-vVJJ7DlE_xudtg5xA=/trim/198x0/smart/filters:strip_icc()/services.neoinmuebles.com/i/FLCO/feed/3974.jpg,0,0,POINT (-58.41446800000001 -34.595678),AGÜERO,827.9689451730128,POINT (-58.40656380624967 -34.5920750047101),6,9,11,Plaza Gelly y Obes,1961.910212838397,POINT (-58.396749 -34.5857757),1070.0,1070.0,2308.0
562,37155,Barrio Norte,3436109.0,-34.590867100000004,-58.406344999999995,346000.0,121.0,118.0,2859.504132231405,,,6800.0,http://www.properati.com.ar/18ifz_venta_departamento_barrio-norte_balcon_baulera_garage_aire-acondicionado_losa-radiante_subte-linea-d_subte-linea-h_la-city-propiedades,"CODIGO: 572-2904 ubicado en: Arenales 2904 -  Publicado por: LA CITY PROPIEDADES. El precio es de USD 346000 null. Venta de departamento piso alto , todo luz. Todos los ambientes con puerta al balcón. COMPLETAMENTE RECICLADO A NUEVO. Tres dormitorios enormes de 3,70x3,70, varios placares, hall de entrada, dos baños completos, cocina con comedor diario (Muebles Johnson) Calefacción por losa radiante, tres equipos de aire acondicionado. Palier semi privado. Entrada de servicio y seguridad. Baulera independiente de 5m2. Pisos de roble de eslabonia, plastificados , en perfecto estado. Se encuentra ubicado a una cuadra de Av. Santa Fe, y a una cuadra de la estación Aguero de la linea D. Variedad de lineas de colectivo. A tres cuadras del Shopping Alto Palermo.  . Publicado a través de Mapaprop",Venta de Departamento 4 ambientes Barrio Norte,https://thumbs4.properati.com/2/TX9pP6maFi_fRRaoGVETx5e4h24=/trim/198x0/smart/filters:strip_icc()/images.mapapropapp.com/mapaprop-images/photos/572/130024/1158435.jpg,0,0,POINT (-58.40634499999999 -34.5908671),AGÜERO,135.49180774212417,POINT (-58.40656380624967 -34.5920750047101),1,1,6,Plaza Gelly y Obes,1045.9677144828556,POINT (-58.396749 -34.5857757),210.0,210.0,1202.0
563,37162,Barrio Norte,3436109.0,-34.5942863508,-58.414004984099996,98000.0,40.0,40.0,2450.0,,,2000.0,http://www.properati.com.ar/18igh_venta_departamento_barrio-norte_balcon_vestidor_luminoso_subte-linea-d_ramer-asoc,CODIGO: 1772-sol3500 ubicado en: SOLER 3500 -  Publicado por: RAMER & ASOC. El precio es de USD 98000 null. VENTA 1 AMBIENTE DE 40 METROS  FRENTE CON BALCÓN GRAN COCINA COMPLETA BAÑO COMPLETO VESTIDOR ZONA DE FACULTADES . Publicado a través de Mapaprop,VENTA 1 AMBIENTE DE 40 METROS  FRENTE CON BALCÓN GRAN COCINA COMPLETA BAÑO COMPLETO VESTIDOR ZONA DE FACULTADES,https://thumbs4.properati.com/6/sRdlSw75B9NArgAhfpR36BNhhiQ=/trim/198x0/smart/filters:strip_icc()/images.mapapropapp.com/mapaprop-images/photos/1772/130042/1158585.jpg,0,0,POINT (-58.4140049841 -34.5942863508),BULNES,691.6151696357198,POINT (-58.41069625970212 -34.5886843671808),6,8,10,Plaza Gelly y Obes,1843.2315659769747,POINT (-58.396749 -34.5857757),793.0,793.0,2216.0
564,37651,Barrio Norte,3436109.0,-34.5879635,-58.4002105,450000.0,186.0,176.0,2419.3548387096776,,4.0,,http://www.properati.com.ar/18jkg_venta_departamento_barrio-norte_balcon_suite_toilette_luminoso_lujoso_impecable_subte-linea-d_subte-linea-h_ba-propiedades-sa_e0k,"Se trata de un excelente piso de gran categoría y en impecables condiciones, muy luminoso. Sito en en un muy buen punto en Barrio Norte/Recoleta.Con ambientes muy amplios, posee una gran recepción que da a un balcón corrido al frente, triple circulación interna y todos los ambientes poseen luz natural. Los dormitorios también poseen muy buenas medidas.- Cochera y baulera - living:5,5X3comedor:9X4dormitorios:3//medidas:D1 4X3,2//D2 3,2 X 3D3 3,2 X 3//dormit.suite:1//num.baños:2//toilettes:1",PISO EN VENTA - 4 AMB.C/COCH - LAPRIDA Y PEÑA - EXCELENTE CATEGORIA,https://thumbs4.properati.com/2/zRyRJCNlZQCjV30tlJpStUyv6Sg=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/2970/495002/files/4750856.jpg,1,1,POINT (-58.4002105 -34.5879635),LAS HERAS,329.6023481999687,POINT (-58.39661845686523 -34.58790875401352),4,4,2,Plaza Gelly y Obes,399.6950977255346,POINT (-58.396749 -34.5857757),454.0,454.0,509.0
565,37756,Recoleta,3429595.0,-34.5895459,-58.39736360000001,345000.0,118.0,115.0,2923.728813559321,,3.0,,http://www.properati.com.ar/18jqe_venta_departamento_recoleta_balcon_lujoso_dependencias_subte-linea-d_subte-linea-h_jimena-navarro-cucicba-6682_fqi,"Hermoso semipiso, en Laprida y Peña, muy silencioso. Dos entradas, ingreso por palier privado o área de dependencias.Living y comedor al frente con balcón y amplios ventanales piso techo de pared a pared. Dos dormitorios. En el dormitorio principal, se  incorporo el 3er. dormitorio como escritorio. Ambos dormitorios a contra-frente con amplios placares. Todos los pisos de roble, en muy buen estado.  Dos baños completos.  Cocina, comedor diario y amplias dependencias de servicio. Calefacción por radiadores con caldera individual.  El departamento fue totalmente reciclado, baños y cocina con cambio de instalaciones eléctricas, cañerías de agua fría y caliente incluyendo las correspondientes a la calefacción.SE ACEPTA PROPIEDAD EN PARTE DE PAGO POR MENOR VALOR EN LA ZONA.Expensas Abril / 2017  $6.500ABL  $1.500NO DEJES DE VISITARLO, RELACIÓN VALOR/METROS  INMEJORABLE!!","4 AMPLIOS AMB., DEPENDENCIAS Y BAULERA. APTO CREDITO.",https://thumbs4.properati.com/9/9uch2QSber-JnMZVrHScpVDdlVo=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/11511/633425/files/6415868.jpg,1,0,POINT (-58.39736360000001 -34.5895459),LAS HERAS,194.05355145568723,POINT (-58.39661845686523 -34.58790875401352),1,1,2,Plaza Gelly y Obes,422.02351649768843,POINT (-58.396749 -34.5857757),193.0,193.0,474.0
566,37761,Barrio Norte,3436109.0,-34.6003685,-58.389790299999994,64900.0,37.0,26.0,1754.054054054054,,1.0,,http://www.properati.com.ar/18jr0_venta_departamento_barrio-norte_patio_amoblado_subte-linea-d_subte-linea-b_sinergia-inmuebles,"Monoambiente ubicado en planta baja en Barrio Norte.La unidad cuenta con ambiente amplio que se puede dividir, cocina separada, baño completo y patio.Se encuentra en una muy buena ubicación a 1 cuadra de Av. Córdoba, 2 de Av Callao y a 3 de Av Corrientes. Cercano a líneas de Subte D y B.Opción de venta amoblado.Matriculado:Romina NievaCPI 2364Tel. +54 11 Cel. +54 9 11 ",Monoambiente con patio,https://thumbs4.properati.com/2/lYaD0fmx_QzRJ3NiitMw94xRC-A=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/8959/633481/files/6410274.jpg,0,0,POINT (-58.38979029999999 -34.6003685),CALLAO,253.08200626063908,POINT (-58.39252812610086 -34.60008646145635),3,3,4,Plaza V. López y Planes,737.4248941357785,POINT (-58.389425 -34.5937279),403.0,403.0,
567,37808,Recoleta,3429595.0,-34.5928577,-58.380081999999994,435000.0,120.0,120.0,3625.0,,4.0,,http://www.properati.com.ar/18jve_venta_departamento_recoleta_balcon_baulera_hidromasaje_lavadero_dependencias_garage_subte-linea-h_subte-linea-c_mpinus,"CONTACTO JULIAN MOIGUER 15 Departamento 4 amb de 120m2 (Semipiso), cuenta con 3 dormitorios con amplios placares (hechos a nuevo), LC, cocina, lavadero independiente y dependencia de servicio con baño propio, dos baños (reciclados, principal con hidromasajes), pisos de parquet, puerta principal y de servicio blindadas, balcón corrido desde el living al cuarto principal. Cuenta con cámaras de seguridad en todos los accesos al edificio y en el sector de cocheras.COCHERA FIJA Y BAULERA",SUIPACHA 1300 - DEPTO 4 AMB 120m2 - RECOLETA c/ COCH,https://thumbs4.properati.com/6/8CGOneDw6-8ZyY44Pbanj6oLH-c=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/12111/633985/files/6425777.jpg,0,0,POINT (-58.38008199999999 -34.5928577),SAN MARTIN,393.7118634157538,POINT (-58.37722259207284 -34.59550434378944),5,5,4,Plaza V. López y Planes,862.5230387733453,POINT (-58.389425 -34.5937279),505.0,505.0,
